time,latitude,longitude,altitude
2021-07-12 17:17:38+00:00,37.676765,-121.933115,169.0
2021-07-12 17:17:39+00:00,37.676766,-121.933115,169.0
2021-07-12 17:17:40+00:00,37.676772,-121.93312,169.0
2021-07-12 17:17:41+00:00,37.67678,-121.933126,169.0
2021-07-12 17:17:42+00:00,37.676785,-121.933126,169.0
2021-07-12 17:17:43+00:00,37.67679,-121.933126,169.0
2021-07-12 17:17:44+00:00,37.676793,-121.93313,169.0
2021-07-12 17:17:45+00:00,37.676801,-121.933124,169.0
2021-07-12 17:17:46+00:00,37.676815,-121.933125,169.0
2021-07-12 17:17:47+00:00,37.676829,-121.933129,169.0
2021-07-12 17:17:48+00:00,37.676841,-121.933129,169.0
2021-07-12 17:17:49+00:00,37.676849,-121.933122,169.0
2021-07-12 17:17:50+00:00,37.676856,-121.933115,169.0
2021-07-12 17:17:51+00:00,37.676859,-121.933107,169.0
2021-07-12 17:17:52+00:00,37.676844,-121.933107,169.0
2021-07-12 17:17:53+00:00,37.67686,-121.933097,169.0
2021-07-12 17:17:54+00:00,37.676862,-121.933089,169.0
2021-07-12 17:17:55+00:00,37.676862,-121.933081,169.0
2021-07-12 17:17:56+00:00,37.676869,-121.93308,169.0
2021-07-12 17:17:57+00:00,37.676878,-121.933077,169.0
2021-07-12 17:17:58+00:00,37.676887,-121.933074,169.0
2021-07-12 17:17:59+00:00,37.67689,-121.933077,169.0
2021-07-12 17:18:00+00:00,37.676892,-121.933074,169.0
2021-07-12 17:18:01+00:00,37.676892,-121.933071,169.0
2021-07-12 17:18:02+00:00,37.676893,-121.93307,169.0
2021-07-12 17:18:03+00:00,37.676894,-121.933068,169.0
2021-07-12 17:18:04+00:00,37.676898,-121.933062,169.0
2021-07-12 17:18:05+00:00,37.676905,-121.933059,169.0
2021-07-12 17:18:06+00:00,37.676905,-121.933062,169.0
2021-07-12 17:18:07+00:00,37.676907,-121.933064,169.0
2021-07-12 17:18:08+00:00,37.676906,-121.933067,169.0
2021-07-12 17:18:09+00:00,37.676905,-121.933068,169.0
2021-07-12 17:18:10+00:00,37.676907,-121.933068,169.0
2021-07-12 17:18:11+00:00,37.676904,-121.933068,169.0
2021-07-12 17:18:12+00:00,37.676904,-121.933068,169.0
2021-07-12 17:18:13+00:00,37.676892,-121.933064,169.0
2021-07-12 17:18:14+00:00,37.676894,-121.93306,169.0
2021-07-12 17:18:15+00:00,37.676903,-121.933056,169.0
2021-07-12 17:18:16+00:00,37.676906,-121.933044,169.0
2021-07-12 17:18:17+00:00,37.676915,-121.933045,169.0
2021-07-12 17:18:18+00:00,37.676916,-121.933052,169.0
2021-07-12 17:18:19+00:00,37.676917,-121.933058,169.0
2021-07-12 17:18:20+00:00,37.676918,-121.933064,169.0
2021-07-12 17:18:21+00:00,37.676918,-121.933071,169.0
2021-07-12 17:18:22+00:00,37.676919,-121.933077,169.0
2021-07-12 17:18:23+00:00,37.67692,-121.933084,169.0
2021-07-12 17:18:24+00:00,37.676921,-121.93309,169.0
2021-07-12 17:18:25+00:00,37.676918,-121.933074,169.0
2021-07-12 17:18:26+00:00,37.676918,-121.933074,169.0
2021-07-12 17:18:27+00:00,37.67692,-121.933082,169.0
2021-07-12 17:18:28+00:00,37.67692,-121.933079,169.0
2021-07-12 17:18:29+00:00,37.676918,-121.933081,169.0
2021-07-12 17:18:30+00:00,37.676922,-121.933098,169.0
2021-07-12 17:18:31+00:00,37.676922,-121.933086,169.0
2021-07-12 17:18:32+00:00,37.676929,-121.933088,169.0
2021-07-12 17:18:33+00:00,37.676931,-121.933087,169.0
2021-07-12 17:18:34+00:00,37.676932,-121.933087,169.0
2021-07-12 17:18:35+00:00,37.676928,-121.933081,169.0
2021-07-12 17:18:36+00:00,37.676927,-121.933083,169.0
2021-07-12 17:18:37+00:00,37.676928,-121.933084,169.0
2021-07-12 17:18:38+00:00,37.676925,-121.933079,169.0
2021-07-12 17:18:39+00:00,37.676924,-121.93308,169.0
2021-07-12 17:18:40+00:00,37.67692,-121.933075,169.0
2021-07-12 17:18:41+00:00,37.67692,-121.933075,169.0
2021-07-12 17:18:42+00:00,37.676916,-121.933073,169.0
2021-07-12 17:18:43+00:00,37.676912,-121.933073,169.0
2021-07-12 17:18:44+00:00,37.676915,-121.933077,169.0
2021-07-12 17:18:46+00:00,37.676917,-121.933081,169.0
2021-07-12 17:18:47+00:00,37.676912,-121.933081,169.0
2021-07-12 17:18:48+00:00,37.676913,-121.933076,169.0
2021-07-12 17:18:49+00:00,37.676893,-121.933083,169.0
2021-07-12 17:18:50+00:00,37.6769,-121.933077,169.0
2021-07-12 17:18:51+00:00,37.6769,-121.933068,169.0
2021-07-12 17:18:52+00:00,37.676902,-121.933066,169.0
2021-07-12 17:18:53+00:00,37.676899,-121.933062,169.0
2021-07-12 17:18:54+00:00,37.676899,-121.933062,169.0
2021-07-12 17:18:55+00:00,37.676898,-121.933049,169.0
2021-07-12 17:18:56+00:00,37.676902,-121.933046,169.0
2021-07-12 17:18:57+00:00,37.676905,-121.933044,169.0
2021-07-12 17:18:58+00:00,37.676909,-121.933042,169.0
2021-07-12 17:18:59+00:00,37.676913,-121.93304,169.0
2021-07-12 17:19:00+00:00,37.676916,-121.933038,169.0
2021-07-12 17:19:01+00:00,37.67692,-121.933036,169.0
2021-07-12 17:19:02+00:00,37.676924,-121.933034,169.1
2021-07-12 17:19:03+00:00,37.676927,-121.933032,169.1
2021-07-12 17:19:04+00:00,37.676931,-121.93303,169.1
2021-07-12 17:19:05+00:00,37.676935,-121.933032,169.1
2021-07-12 17:19:06+00:00,37.676931,-121.933032,169.1
2021-07-12 17:19:07+00:00,37.676933,-121.933032,169.1
2021-07-12 17:19:08+00:00,37.676941,-121.933024,169.1
2021-07-12 17:19:09+00:00,37.676952,-121.933023,169.1
2021-07-12 17:19:10+00:00,37.676952,-121.933021,169.1
2021-07-12 17:19:11+00:00,37.676951,-121.933022,169.1
2021-07-12 17:19:12+00:00,37.676951,-121.933021,169.1
2021-07-12 17:19:13+00:00,37.676952,-121.933022,169.1
2021-07-12 17:19:14+00:00,37.676953,-121.933024,169.1
2021-07-12 17:19:15+00:00,37.676948,-121.933021,169.1
2021-07-12 17:19:16+00:00,37.676951,-121.933026,169.1
2021-07-12 17:19:17+00:00,37.676953,-121.933031,169.1
2021-07-12 17:19:18+00:00,37.676955,-121.933032,169.1
2021-07-12 17:19:20+00:00,37.67696,-121.933034,169.1
2021-07-12 17:19:21+00:00,37.676958,-121.933032,169.1
2021-07-12 17:19:22+00:00,37.676958,-121.933032,169.1
2021-07-12 17:19:23+00:00,37.676957,-121.933028,169.1
2021-07-12 17:19:24+00:00,37.676956,-121.933029,169.1
2021-07-12 17:19:25+00:00,37.676953,-121.93303,169.1
2021-07-12 17:19:26+00:00,37.676957,-121.933033,169.1
2021-07-12 17:19:27+00:00,37.676961,-121.933038,169.1
2021-07-12 17:19:28+00:00,37.67696,-121.933036,169.1
2021-07-12 17:19:29+00:00,37.676962,-121.933037,169.1
2021-07-12 17:19:30+00:00,37.676961,-121.933035,169.1
2021-07-12 17:19:31+00:00,37.676957,-121.933034,169.1
2021-07-12 17:19:32+00:00,37.67696,-121.933036,169.1
2021-07-12 17:19:33+00:00,37.676959,-121.933036,169.1
2021-07-12 17:19:34+00:00,37.676962,-121.93304,169.1
2021-07-12 17:19:35+00:00,37.676963,-121.933041,169.1
2021-07-12 17:19:36+00:00,37.676963,-121.933043,169.1
2021-07-12 17:19:37+00:00,37.676959,-121.933043,169.1
2021-07-12 17:19:38+00:00,37.676954,-121.933041,169.1
2021-07-12 17:19:39+00:00,37.676953,-121.933049,169.1
2021-07-12 17:19:40+00:00,37.676952,-121.933051,169.1
2021-07-12 17:19:41+00:00,37.676951,-121.933047,169.1
2021-07-12 17:19:42+00:00,37.676952,-121.933047,169.1
2021-07-12 17:19:43+00:00,37.676948,-121.933048,169.1
2021-07-12 17:19:44+00:00,37.676947,-121.933051,169.1
2021-07-12 17:19:45+00:00,37.676945,-121.933052,169.1
2021-07-12 17:19:46+00:00,37.676945,-121.933051,169.1
2021-07-12 17:19:47+00:00,37.676948,-121.93305,169.1
2021-07-12 17:19:48+00:00,37.676939,-121.93305,169.1
2021-07-12 17:19:49+00:00,37.676936,-121.933053,169.1
2021-07-12 17:19:50+00:00,37.676932,-121.933055,169.1
2021-07-12 17:19:51+00:00,37.676939,-121.933048,169.1
2021-07-12 17:19:52+00:00,37.676939,-121.933044,169.1
2021-07-12 17:19:53+00:00,37.676945,-121.933045,169.1
2021-07-12 17:19:54+00:00,37.676945,-121.933043,169.1
2021-07-12 17:19:55+00:00,37.676947,-121.93304,169.1
2021-07-12 17:19:56+00:00,37.676944,-121.933035,169.1
2021-07-12 17:19:57+00:00,37.676946,-121.933034,169.1
2021-07-12 17:19:58+00:00,37.676946,-121.933032,169.1
2021-07-12 17:19:59+00:00,37.676947,-121.933032,169.1
2021-07-12 17:20:00+00:00,37.67695,-121.933035,169.1
2021-07-12 17:20:01+00:00,37.676959,-121.933034,169.1
2021-07-12 17:20:02+00:00,37.676952,-121.933039,169.1
2021-07-12 17:20:03+00:00,37.676946,-121.933044,169.1
2021-07-12 17:20:04+00:00,37.676943,-121.933045,169.1
2021-07-12 17:20:05+00:00,37.676945,-121.933044,169.1
2021-07-12 17:20:06+00:00,37.67694,-121.933045,169.1
2021-07-12 17:20:07+00:00,37.676941,-121.933051,169.1
2021-07-12 17:20:08+00:00,37.676942,-121.933052,169.1
2021-07-12 17:20:09+00:00,37.676947,-121.933055,169.1
2021-07-12 17:20:10+00:00,37.676946,-121.93305,169.1
2021-07-12 17:20:11+00:00,37.67694,-121.933053,169.1
2021-07-12 17:20:12+00:00,37.676942,-121.933048,169.1
2021-07-12 17:20:13+00:00,37.676948,-121.933044,169.1
2021-07-12 17:20:14+00:00,37.67694,-121.93304,169.1
2021-07-12 17:20:15+00:00,37.676937,-121.93303,169.1
2021-07-12 17:20:16+00:00,37.676938,-121.933033,169.1
2021-07-12 17:20:17+00:00,37.676938,-121.933038,169.1
2021-07-12 17:20:18+00:00,37.676944,-121.933038,169.1
2021-07-12 17:20:19+00:00,37.67695,-121.933054,169.1
2021-07-12 17:20:20+00:00,37.67695,-121.933056,169.1
2021-07-12 17:20:21+00:00,37.676951,-121.933055,169.1
2021-07-12 17:20:22+00:00,37.676949,-121.933059,169.1
2021-07-12 17:20:23+00:00,37.676941,-121.933069,169.1
2021-07-12 17:20:24+00:00,37.676938,-121.933059,169.1
2021-07-12 17:20:25+00:00,37.67694,-121.933058,169.1
2021-07-12 17:20:26+00:00,37.676941,-121.933058,169.1
2021-07-12 17:20:27+00:00,37.676943,-121.933057,169.1
2021-07-12 17:20:28+00:00,37.676945,-121.933057,169.1
2021-07-12 17:20:29+00:00,37.676947,-121.933056,169.1
2021-07-12 17:20:30+00:00,37.676948,-121.933056,169.1
2021-07-12 17:20:31+00:00,37.67695,-121.933055,169.1
2021-07-12 17:20:32+00:00,37.676952,-121.933055,169.1
2021-07-12 17:20:33+00:00,37.676954,-121.933054,169.1
2021-07-12 17:20:34+00:00,37.676955,-121.933054,169.1
2021-07-12 17:20:35+00:00,37.676957,-121.933054,169.1
2021-07-12 17:20:36+00:00,37.676959,-121.933053,169.1
2021-07-12 17:20:37+00:00,37.676961,-121.933053,169.1
2021-07-12 17:20:38+00:00,37.676962,-121.933052,169.1
2021-07-12 17:20:39+00:00,37.676964,-121.933052,169.1
2021-07-12 17:20:40+00:00,37.676966,-121.933051,169.1
2021-07-12 17:20:41+00:00,37.676968,-121.933051,169.1
2021-07-12 17:20:42+00:00,37.676969,-121.93305,169.1
2021-07-12 17:20:43+00:00,37.676971,-121.93305,169.1
2021-07-12 17:20:44+00:00,37.676973,-121.933049,169.1
2021-07-12 17:20:45+00:00,37.676975,-121.933049,169.1
2021-07-12 17:20:46+00:00,37.676976,-121.933048,169.1
2021-07-12 17:20:47+00:00,37.676978,-121.933048,169.1
2021-07-12 17:20:48+00:00,37.676979,-121.933046,169.1
2021-07-12 17:20:49+00:00,37.67698,-121.933031,169.1
2021-07-12 17:20:50+00:00,37.67698,-121.93303,169.1
2021-07-12 17:20:51+00:00,37.67698,-121.93303,169.1
2021-07-12 17:20:52+00:00,37.67698,-121.93303,169.1
2021-07-12 17:20:53+00:00,37.67698,-121.93303,169.1
2021-07-12 17:20:54+00:00,37.67698,-121.93303,169.1
2021-07-12 17:20:55+00:00,37.67698,-121.93303,169.1
2021-07-12 17:20:56+00:00,37.67698,-121.93303,169.1
2021-07-12 17:20:57+00:00,37.67698,-121.93303,169.1
2021-07-12 17:20:58+00:00,37.676987,-121.933045,169.1
2021-07-12 17:20:59+00:00,37.676984,-121.933052,169.1
2021-07-12 17:21:00+00:00,37.676978,-121.933047,169.1
2021-07-12 17:21:02+00:00,37.676966,-121.933037,169.1
2021-07-12 17:21:03+00:00,37.676951,-121.933028,169.1
2021-07-12 17:21:04+00:00,37.676919,-121.933025,169.1
2021-07-12 17:21:05+00:00,37.676906,-121.933031,169.1
2021-07-12 17:21:06+00:00,37.676892,-121.933035,169.1
2021-07-12 17:21:07+00:00,37.676878,-121.933035,169.1
2021-07-12 17:21:08+00:00,37.676862,-121.933048,169.1
2021-07-12 17:21:09+00:00,37.67685,-121.933067,169.1
2021-07-12 17:21:10+00:00,37.676836,-121.933072,169.2
2021-07-12 17:21:11+00:00,37.676819,-121.933077,169.2
