time,latitude,longitude
2021-07-15 01:02:27+00:00,37.613418,-121.914281
2021-07-15 01:02:28+00:00,37.613421,-121.914281
2021-07-15 01:02:29+00:00,37.613422,-121.914282
2021-07-15 01:02:30+00:00,37.613427,-121.914284
2021-07-15 01:02:31+00:00,37.61343,-121.914286
2021-07-15 01:02:32+00:00,37.613434,-121.914286
2021-07-15 01:02:33+00:00,37.613434,-121.914287
2021-07-15 01:02:34+00:00,37.613434,-121.914287
2021-07-15 01:02:35+00:00,37.613434,-121.914286
2021-07-15 01:02:36+00:00,37.613433,-121.914284
2021-07-15 01:02:37+00:00,37.613432,-121.914281
2021-07-15 01:02:38+00:00,37.613431,-121.91428
2021-07-15 01:02:39+00:00,37.613429,-121.91428
2021-07-15 01:02:40+00:00,37.613419,-121.91428
2021-07-15 01:02:41+00:00,37.613417,-121.91429
2021-07-15 01:02:42+00:00,37.613417,-121.914295
2021-07-15 01:02:43+00:00,37.613419,-121.914298
2021-07-15 01:02:44+00:00,37.61342,-121.914299
2021-07-15 01:02:45+00:00,37.613418,-121.914299
2021-07-15 01:02:46+00:00,37.61342,-121.914302
2021-07-15 01:02:47+00:00,37.613423,-121.914305
2021-07-15 01:02:48+00:00,37.613424,-121.914305
2021-07-15 01:02:49+00:00,37.613425,-121.914306
2021-07-15 01:02:50+00:00,37.613425,-121.91431
2021-07-15 01:02:51+00:00,37.613425,-121.91431
2021-07-15 01:02:52+00:00,37.613427,-121.914309
2021-07-15 01:02:53+00:00,37.613428,-121.914308
2021-07-15 01:02:54+00:00,37.613429,-121.914308
2021-07-15 01:02:55+00:00,37.61343,-121.914309
2021-07-15 01:02:56+00:00,37.613431,-121.914311
2021-07-15 01:02:57+00:00,37.613431,-121.914312
2021-07-15 01:02:58+00:00,37.61343,-121.914314
2021-07-15 01:02:59+00:00,37.613429,-121.914314
2021-07-15 01:03:00+00:00,37.61343,-121.914315
2021-07-15 01:03:01+00:00,37.613429,-121.91431
2021-07-15 01:03:02+00:00,37.61343,-121.914309
2021-07-15 01:03:03+00:00,37.613432,-121.91431
2021-07-15 01:03:04+00:00,37.613434,-121.91431
2021-07-15 01:03:05+00:00,37.613435,-121.914312
2021-07-15 01:03:06+00:00,37.613445,-121.914313
2021-07-15 01:03:07+00:00,37.613454,-121.914317
2021-07-15 01:03:08+00:00,37.613462,-121.914325
2021-07-15 01:03:09+00:00,37.613469,-121.914335
2021-07-15 01:03:10+00:00,37.613476,-121.914352
2021-07-15 01:03:11+00:00,37.613483,-121.914366
2021-07-15 01:03:12+00:00,37.613491,-121.91438
2021-07-15 01:03:13+00:00,37.613493,-121.914393
2021-07-15 01:03:14+00:00,37.613495,-121.914405
2021-07-15 01:03:15+00:00,37.613499,-121.914418
2021-07-15 01:03:16+00:00,37.613504,-121.914431
2021-07-15 01:03:17+00:00,37.613511,-121.914442
2021-07-15 01:03:18+00:00,37.613518,-121.914454
2021-07-15 01:03:19+00:00,37.613524,-121.914466
2021-07-15 01:03:20+00:00,37.613526,-121.914478
2021-07-15 01:03:21+00:00,37.61353,-121.914489
2021-07-15 01:03:22+00:00,37.613536,-121.914502
2021-07-15 01:03:23+00:00,37.613542,-121.914514
2021-07-15 01:03:24+00:00,37.613547,-121.914526
2021-07-15 01:03:25+00:00,37.613553,-121.914539
2021-07-15 01:03:26+00:00,37.613559,-121.914552
2021-07-15 01:03:27+00:00,37.613567,-121.914564
2021-07-15 01:03:28+00:00,37.613573,-121.914575
2021-07-15 01:03:29+00:00,37.61358,-121.914588
2021-07-15 01:03:30+00:00,37.613587,-121.914599
2021-07-15 01:03:31+00:00,37.613594,-121.91461
2021-07-15 01:03:32+00:00,37.613601,-121.914621
2021-07-15 01:03:33+00:00,37.613608,-121.914631
2021-07-15 01:03:34+00:00,37.613617,-121.914643
2021-07-15 01:03:35+00:00,37.613625,-121.914655
2021-07-15 01:03:36+00:00,37.61363,-121.914667
2021-07-15 01:03:37+00:00,37.613636,-121.914677
2021-07-15 01:03:38+00:00,37.613642,-121.914688
2021-07-15 01:03:39+00:00,37.613649,-121.914698
2021-07-15 01:03:40+00:00,37.613658,-121.914707
2021-07-15 01:03:41+00:00,37.613667,-121.914717
2021-07-15 01:03:42+00:00,37.613675,-121.914727
2021-07-15 01:03:43+00:00,37.613681,-121.914739
2021-07-15 01:03:44+00:00,37.613686,-121.91475
2021-07-15 01:03:45+00:00,37.613691,-121.91476
2021-07-15 01:03:46+00:00,37.613699,-121.914769
2021-07-15 01:03:47+00:00,37.613709,-121.914777
2021-07-15 01:03:48+00:00,37.613718,-121.914787
2021-07-15 01:03:49+00:00,37.613729,-121.914797
2021-07-15 01:03:50+00:00,37.613739,-121.914807
2021-07-15 01:03:51+00:00,37.613748,-121.914819
2021-07-15 01:03:52+00:00,37.613755,-121.914831
2021-07-15 01:03:53+00:00,37.613761,-121.914842
2021-07-15 01:03:54+00:00,37.613765,-121.914853
2021-07-15 01:03:55+00:00,37.613771,-121.914863
2021-07-15 01:03:56+00:00,37.613779,-121.914871
2021-07-15 01:03:57+00:00,37.613786,-121.914881
2021-07-15 01:03:58+00:00,37.613794,-121.914891
2021-07-15 01:03:59+00:00,37.613802,-121.914899
2021-07-15 01:04:00+00:00,37.613812,-121.914909
2021-07-15 01:04:01+00:00,37.613823,-121.914918
2021-07-15 01:04:02+00:00,37.613835,-121.914925
2021-07-15 01:04:03+00:00,37.613848,-121.914932
2021-07-15 01:04:04+00:00,37.613858,-121.914939
2021-07-15 01:04:05+00:00,37.613866,-121.914946
2021-07-15 01:04:06+00:00,37.613874,-121.914954
2021-07-15 01:04:07+00:00,37.613884,-121.914963
2021-07-15 01:04:08+00:00,37.613896,-121.91497
2021-07-15 01:04:09+00:00,37.613909,-121.914975
2021-07-15 01:04:10+00:00,37.613922,-121.91498
2021-07-15 01:04:11+00:00,37.613935,-121.914987
2021-07-15 01:04:12+00:00,37.613948,-121.914996
2021-07-15 01:04:13+00:00,37.613962,-121.915003
2021-07-15 01:04:14+00:00,37.613975,-121.915012
2021-07-15 01:04:15+00:00,37.613988,-121.915019
2021-07-15 01:04:16+00:00,37.614002,-121.915027
2021-07-15 01:04:17+00:00,37.61401,-121.915034
2021-07-15 01:04:18+00:00,37.614019,-121.915043
2021-07-15 01:04:19+00:00,37.614028,-121.915052
2021-07-15 01:04:20+00:00,37.614039,-121.915061
2021-07-15 01:04:21+00:00,37.614049,-121.915069
2021-07-15 01:04:22+00:00,37.614061,-121.915077
2021-07-15 01:04:23+00:00,37.614071,-121.915085
2021-07-15 01:04:24+00:00,37.61408,-121.915093
2021-07-15 01:04:25+00:00,37.614087,-121.915101
2021-07-15 01:04:26+00:00,37.614095,-121.915109
2021-07-15 01:04:27+00:00,37.614104,-121.915118
2021-07-15 01:04:28+00:00,37.614112,-121.915128
2021-07-15 01:04:29+00:00,37.61412,-121.915142
2021-07-15 01:04:30+00:00,37.614126,-121.915154
2021-07-15 01:04:31+00:00,37.614132,-121.915166
2021-07-15 01:04:32+00:00,37.614138,-121.915176
2021-07-15 01:04:33+00:00,37.614145,-121.915185
2021-07-15 01:04:34+00:00,37.614152,-121.915198
2021-07-15 01:04:35+00:00,37.614159,-121.915211
2021-07-15 01:04:36+00:00,37.614168,-121.915223
2021-07-15 01:04:37+00:00,37.614175,-121.915234
2021-07-15 01:04:38+00:00,37.61418,-121.915247
2021-07-15 01:04:39+00:00,37.614184,-121.915261
2021-07-15 01:04:40+00:00,37.614188,-121.915275
2021-07-15 01:04:41+00:00,37.614192,-121.915288
2021-07-15 01:04:42+00:00,37.614198,-121.915302
2021-07-15 01:04:43+00:00,37.614203,-121.915315
2021-07-15 01:04:44+00:00,37.614207,-121.915324
2021-07-15 01:04:45+00:00,37.614211,-121.915332
2021-07-15 01:04:46+00:00,37.614215,-121.915342
2021-07-15 01:04:47+00:00,37.614218,-121.915347
2021-07-15 01:04:48+00:00,37.614218,-121.915348
2021-07-15 01:04:49+00:00,37.614218,-121.915348
2021-07-15 01:04:50+00:00,37.614218,-121.915349
2021-07-15 01:04:51+00:00,37.614217,-121.91535
2021-07-15 01:04:52+00:00,37.614216,-121.91535
2021-07-15 01:04:53+00:00,37.614214,-121.91535
2021-07-15 01:04:54+00:00,37.614214,-121.915349
2021-07-15 01:04:55+00:00,37.61421,-121.915348
2021-07-15 01:04:56+00:00,37.614211,-121.915347
2021-07-15 01:04:57+00:00,37.61421,-121.915348
2021-07-15 01:04:58+00:00,37.614209,-121.915349
2021-07-15 01:04:59+00:00,37.614207,-121.915349
2021-07-15 01:05:00+00:00,37.614207,-121.915348
2021-07-15 01:05:01+00:00,37.614207,-121.915347
2021-07-15 01:05:02+00:00,37.614205,-121.915346
2021-07-15 01:05:03+00:00,37.614206,-121.915346
2021-07-15 01:05:04+00:00,37.614207,-121.915347
2021-07-15 01:05:05+00:00,37.614207,-121.915348
2021-07-15 01:05:06+00:00,37.614207,-121.915348
2021-07-15 01:05:07+00:00,37.614207,-121.915351
2021-07-15 01:05:08+00:00,37.614208,-121.915351
2021-07-15 01:05:09+00:00,37.614211,-121.915352
2021-07-15 01:05:10+00:00,37.614212,-121.915355
2021-07-15 01:05:11+00:00,37.614214,-121.915357
2021-07-15 01:05:12+00:00,37.614214,-121.915356
2021-07-15 01:05:13+00:00,37.614216,-121.915352
2021-07-15 01:05:14+00:00,37.614223,-121.915352
2021-07-15 01:05:15+00:00,37.614232,-121.915352
2021-07-15 01:05:16+00:00,37.614243,-121.915353
2021-07-15 01:05:17+00:00,37.614256,-121.915351
2021-07-15 01:05:18+00:00,37.614266,-121.915349
2021-07-15 01:05:19+00:00,37.614276,-121.91535
2021-07-15 01:05:20+00:00,37.614284,-121.915354
2021-07-15 01:05:21+00:00,37.61429,-121.915359
2021-07-15 01:05:22+00:00,37.614296,-121.915365
2021-07-15 01:05:23+00:00,37.614303,-121.915375
2021-07-15 01:05:24+00:00,37.614307,-121.915386
2021-07-15 01:05:25+00:00,37.614306,-121.915402
2021-07-15 01:05:26+00:00,37.614305,-121.915419
2021-07-15 01:05:27+00:00,37.614307,-121.915434
2021-07-15 01:05:28+00:00,37.614311,-121.915448
2021-07-15 01:05:29+00:00,37.614318,-121.915459
2021-07-15 01:05:30+00:00,37.614324,-121.915468
2021-07-15 01:05:31+00:00,37.614324,-121.915479
2021-07-15 01:05:32+00:00,37.614322,-121.915494
2021-07-15 01:05:33+00:00,37.614323,-121.915512
2021-07-15 01:05:34+00:00,37.614331,-121.915528
2021-07-15 01:05:35+00:00,37.614341,-121.915542
2021-07-15 01:05:36+00:00,37.614349,-121.915557
2021-07-15 01:05:37+00:00,37.614355,-121.915573
2021-07-15 01:05:38+00:00,37.614362,-121.915589
2021-07-15 01:05:39+00:00,37.614369,-121.915605
2021-07-15 01:05:40+00:00,37.614376,-121.915621
2021-07-15 01:05:41+00:00,37.614385,-121.915636
2021-07-15 01:05:42+00:00,37.614393,-121.915651
2021-07-15 01:05:43+00:00,37.614399,-121.915666
2021-07-15 01:05:44+00:00,37.614405,-121.915681
2021-07-15 01:05:45+00:00,37.614411,-121.915697
2021-07-15 01:05:46+00:00,37.614417,-121.915714
2021-07-15 01:05:47+00:00,37.614423,-121.915729
2021-07-15 01:05:48+00:00,37.614431,-121.91574
2021-07-15 01:05:49+00:00,37.614436,-121.915746
2021-07-15 01:05:50+00:00,37.614437,-121.91575
2021-07-15 01:05:51+00:00,37.614444,-121.915758
2021-07-15 01:05:52+00:00,37.614447,-121.915767
2021-07-15 01:05:53+00:00,37.614454,-121.915776
2021-07-15 01:05:54+00:00,37.614459,-121.915782
2021-07-15 01:05:55+00:00,37.614464,-121.915788
2021-07-15 01:05:56+00:00,37.614472,-121.915792
2021-07-15 01:05:57+00:00,37.614486,-121.915792
2021-07-15 01:05:58+00:00,37.6145,-121.915793
2021-07-15 01:05:59+00:00,37.614516,-121.915797
2021-07-15 01:06:00+00:00,37.614535,-121.915805
2021-07-15 01:06:01+00:00,37.614555,-121.915821
2021-07-15 01:06:02+00:00,37.614564,-121.915833
2021-07-15 01:06:03+00:00,37.614566,-121.915836
2021-07-15 01:06:04+00:00,37.614566,-121.915834
2021-07-15 01:06:05+00:00,37.614567,-121.915833
2021-07-15 01:06:06+00:00,37.614567,-121.915832
2021-07-15 01:06:07+00:00,37.614567,-121.915832
2021-07-15 01:06:08+00:00,37.614567,-121.915833
2021-07-15 01:06:09+00:00,37.614565,-121.915844
2021-07-15 01:06:10+00:00,37.614565,-121.915854
2021-07-15 01:06:11+00:00,37.61457,-121.915866
2021-07-15 01:06:12+00:00,37.614577,-121.915877
2021-07-15 01:06:13+00:00,37.614586,-121.915886
2021-07-15 01:06:14+00:00,37.614594,-121.915891
2021-07-15 01:06:15+00:00,37.614598,-121.915897
2021-07-15 01:06:16+00:00,37.614601,-121.915904
2021-07-15 01:06:17+00:00,37.614606,-121.915911
2021-07-15 01:06:18+00:00,37.614609,-121.915919
2021-07-15 01:06:19+00:00,37.614613,-121.915924
2021-07-15 01:06:20+00:00,37.614615,-121.915926
2021-07-15 01:06:21+00:00,37.614616,-121.915926
2021-07-15 01:06:22+00:00,37.614621,-121.915929
2021-07-15 01:06:23+00:00,37.614633,-121.915936
2021-07-15 01:06:24+00:00,37.614643,-121.915943
2021-07-15 01:06:25+00:00,37.614654,-121.915949
2021-07-15 01:06:26+00:00,37.614662,-121.915956
2021-07-15 01:06:27+00:00,37.614676,-121.915965
2021-07-15 01:06:28+00:00,37.614687,-121.915972
2021-07-15 01:06:29+00:00,37.614699,-121.915978
2021-07-15 01:06:30+00:00,37.61471,-121.915987
2021-07-15 01:06:31+00:00,37.614723,-121.915996
2021-07-15 01:06:32+00:00,37.614735,-121.916003
2021-07-15 01:06:33+00:00,37.61475,-121.916009
2021-07-15 01:06:34+00:00,37.614763,-121.91601
2021-07-15 01:06:35+00:00,37.614778,-121.916006
2021-07-15 01:06:36+00:00,37.614788,-121.916002
2021-07-15 01:06:37+00:00,37.614795,-121.916
2021-07-15 01:06:38+00:00,37.614798,-121.916001
2021-07-15 01:06:39+00:00,37.614797,-121.916001
2021-07-15 01:06:40+00:00,37.614799,-121.916
2021-07-15 01:06:41+00:00,37.614797,-121.915998
2021-07-15 01:06:42+00:00,37.614797,-121.915999
2021-07-15 01:06:43+00:00,37.614798,-121.916001
2021-07-15 01:06:44+00:00,37.614803,-121.916002
2021-07-15 01:06:45+00:00,37.614807,-121.916007
2021-07-15 01:06:46+00:00,37.614815,-121.916015
2021-07-15 01:06:47+00:00,37.614825,-121.916024
2021-07-15 01:06:48+00:00,37.614836,-121.916032
2021-07-15 01:06:49+00:00,37.614844,-121.916041
2021-07-15 01:06:50+00:00,37.614853,-121.916049
2021-07-15 01:06:51+00:00,37.614859,-121.916055
2021-07-15 01:06:52+00:00,37.61487,-121.916062
2021-07-15 01:06:53+00:00,37.61488,-121.916071
2021-07-15 01:06:54+00:00,37.614885,-121.916078
2021-07-15 01:06:55+00:00,37.614893,-121.916089
2021-07-15 01:06:56+00:00,37.614902,-121.916097
2021-07-15 01:06:57+00:00,37.61491,-121.916109
2021-07-15 01:06:58+00:00,37.614923,-121.91612
2021-07-15 01:06:59+00:00,37.614936,-121.916128
2021-07-15 01:07:00+00:00,37.614948,-121.916137
2021-07-15 01:07:01+00:00,37.614955,-121.916147
2021-07-15 01:07:02+00:00,37.614961,-121.916158
2021-07-15 01:07:03+00:00,37.614964,-121.916167
2021-07-15 01:07:04+00:00,37.614969,-121.916178
2021-07-15 01:07:05+00:00,37.614978,-121.916188
2021-07-15 01:07:06+00:00,37.614988,-121.916191
2021-07-15 01:07:07+00:00,37.61499,-121.916188
2021-07-15 01:07:08+00:00,37.614991,-121.916188
2021-07-15 01:07:09+00:00,37.614989,-121.916187
2021-07-15 01:07:10+00:00,37.614988,-121.916187
2021-07-15 01:07:11+00:00,37.614988,-121.916187
2021-07-15 01:07:12+00:00,37.614988,-121.916186
2021-07-15 01:07:13+00:00,37.61499,-121.916184
2021-07-15 01:07:14+00:00,37.61499,-121.916184
2021-07-15 01:07:15+00:00,37.61499,-121.916186
2021-07-15 01:07:16+00:00,37.614988,-121.916188
2021-07-15 01:07:17+00:00,37.61499,-121.916194
2021-07-15 01:07:18+00:00,37.614997,-121.916205
2021-07-15 01:07:19+00:00,37.615003,-121.916216
2021-07-15 01:07:20+00:00,37.615006,-121.916226
2021-07-15 01:07:21+00:00,37.615012,-121.916236
2021-07-15 01:07:22+00:00,37.615017,-121.916243
2021-07-15 01:07:23+00:00,37.615024,-121.916243
2021-07-15 01:07:24+00:00,37.615026,-121.916244
2021-07-15 01:07:25+00:00,37.615026,-121.916243
2021-07-15 01:07:26+00:00,37.615028,-121.916244
2021-07-15 01:07:27+00:00,37.615029,-121.916245
2021-07-15 01:07:28+00:00,37.615028,-121.916246
2021-07-15 01:07:29+00:00,37.615027,-121.916247
2021-07-15 01:07:30+00:00,37.615025,-121.916248
2021-07-15 01:07:31+00:00,37.615022,-121.916249
2021-07-15 01:07:32+00:00,37.615024,-121.916249
2021-07-15 01:07:33+00:00,37.615025,-121.916248
2021-07-15 01:07:34+00:00,37.615027,-121.916248
2021-07-15 01:07:35+00:00,37.615031,-121.916249
2021-07-15 01:07:36+00:00,37.615033,-121.916251
2021-07-15 01:07:37+00:00,37.615034,-121.916252
2021-07-15 01:07:38+00:00,37.615038,-121.91625
2021-07-15 01:07:39+00:00,37.61504,-121.916252
2021-07-15 01:07:40+00:00,37.615044,-121.916253
2021-07-15 01:07:41+00:00,37.615048,-121.916253
2021-07-15 01:07:42+00:00,37.615047,-121.916251
2021-07-15 01:07:43+00:00,37.615049,-121.91625
2021-07-15 01:07:44+00:00,37.615049,-121.916251
2021-07-15 01:07:45+00:00,37.615049,-121.916252
2021-07-15 01:07:46+00:00,37.615048,-121.916251
2021-07-15 01:07:47+00:00,37.615049,-121.91625
2021-07-15 01:07:48+00:00,37.615049,-121.916246
2021-07-15 01:07:49+00:00,37.61505,-121.916244
2021-07-15 01:07:50+00:00,37.61505,-121.916245
2021-07-15 01:07:51+00:00,37.615052,-121.916246
2021-07-15 01:07:52+00:00,37.615053,-121.916247
2021-07-15 01:07:53+00:00,37.615051,-121.916246
2021-07-15 01:07:54+00:00,37.615047,-121.916246
2021-07-15 01:07:55+00:00,37.615044,-121.916246
2021-07-15 01:07:56+00:00,37.615041,-121.916247
2021-07-15 01:07:57+00:00,37.615038,-121.916248
2021-07-15 01:07:58+00:00,37.615035,-121.916247
2021-07-15 01:07:59+00:00,37.615033,-121.916247
2021-07-15 01:08:00+00:00,37.615038,-121.916255
2021-07-15 01:08:01+00:00,37.615043,-121.916265
2021-07-15 01:08:02+00:00,37.615041,-121.916278
2021-07-15 01:08:03+00:00,37.615038,-121.916293
2021-07-15 01:08:04+00:00,37.615036,-121.91631
2021-07-15 01:08:05+00:00,37.615035,-121.916325
2021-07-15 01:08:06+00:00,37.615042,-121.916342
2021-07-15 01:08:07+00:00,37.615047,-121.916359
2021-07-15 01:08:08+00:00,37.61505,-121.916375
2021-07-15 01:08:09+00:00,37.615054,-121.916391
2021-07-15 01:08:10+00:00,37.615061,-121.916408
2021-07-15 01:08:11+00:00,37.615071,-121.916421
2021-07-15 01:08:12+00:00,37.615073,-121.916431
2021-07-15 01:08:13+00:00,37.615073,-121.916436
2021-07-15 01:08:14+00:00,37.615074,-121.916437
2021-07-15 01:08:15+00:00,37.615077,-121.916436
2021-07-15 01:08:16+00:00,37.615077,-121.916437
2021-07-15 01:08:17+00:00,37.615078,-121.916439
2021-07-15 01:08:18+00:00,37.615082,-121.916442
2021-07-15 01:08:19+00:00,37.615091,-121.916445
2021-07-15 01:08:20+00:00,37.615102,-121.916438
2021-07-15 01:08:21+00:00,37.615108,-121.916431
2021-07-15 01:08:22+00:00,37.615115,-121.916423
2021-07-15 01:08:23+00:00,37.615118,-121.916419
2021-07-15 01:08:24+00:00,37.615122,-121.916415
2021-07-15 01:08:25+00:00,37.615123,-121.916415
2021-07-15 01:08:26+00:00,37.61512,-121.916416
2021-07-15 01:08:27+00:00,37.615127,-121.916428
2021-07-15 01:08:28+00:00,37.615127,-121.916438
2021-07-15 01:08:29+00:00,37.615129,-121.916444
2021-07-15 01:08:30+00:00,37.615127,-121.91645
2021-07-15 01:08:31+00:00,37.615125,-121.916451
2021-07-15 01:08:32+00:00,37.615124,-121.91645
2021-07-15 01:08:33+00:00,37.615123,-121.91645
2021-07-15 01:08:34+00:00,37.615122,-121.91645
2021-07-15 01:08:35+00:00,37.615116,-121.916449
2021-07-15 01:08:36+00:00,37.61511,-121.916448
2021-07-15 01:08:37+00:00,37.615108,-121.916453
2021-07-15 01:08:38+00:00,37.615106,-121.916461
2021-07-15 01:08:39+00:00,37.615108,-121.916466
2021-07-15 01:08:40+00:00,37.615109,-121.91647
2021-07-15 01:08:41+00:00,37.615108,-121.916477
2021-07-15 01:08:42+00:00,37.615118,-121.916489
2021-07-15 01:08:43+00:00,37.615124,-121.916493
2021-07-15 01:08:44+00:00,37.615125,-121.916494
2021-07-15 01:08:45+00:00,37.615128,-121.916496
2021-07-15 01:08:46+00:00,37.61514,-121.916505
2021-07-15 01:08:47+00:00,37.615143,-121.916512
2021-07-15 01:08:48+00:00,37.615147,-121.916519
2021-07-15 01:08:49+00:00,37.615151,-121.916526
2021-07-15 01:08:50+00:00,37.615155,-121.916535
2021-07-15 01:08:51+00:00,37.615163,-121.916545
2021-07-15 01:08:52+00:00,37.615166,-121.916556
2021-07-15 01:08:53+00:00,37.615174,-121.916567
2021-07-15 01:08:54+00:00,37.615184,-121.916581
2021-07-15 01:08:55+00:00,37.615192,-121.916593
2021-07-15 01:08:56+00:00,37.615194,-121.916602
2021-07-15 01:08:57+00:00,37.615202,-121.916615
2021-07-15 01:08:58+00:00,37.615207,-121.916631
2021-07-15 01:08:59+00:00,37.615215,-121.916646
2021-07-15 01:09:00+00:00,37.615226,-121.91666
2021-07-15 01:09:01+00:00,37.615237,-121.91667
2021-07-15 01:09:02+00:00,37.61525,-121.916681
2021-07-15 01:09:03+00:00,37.615266,-121.91669
2021-07-15 01:09:04+00:00,37.615283,-121.916692
2021-07-15 01:09:05+00:00,37.615295,-121.916692
2021-07-15 01:09:06+00:00,37.6153,-121.916693
2021-07-15 01:09:07+00:00,37.615301,-121.916693
2021-07-15 01:09:08+00:00,37.615302,-121.916693
2021-07-15 01:09:09+00:00,37.615306,-121.916688
2021-07-15 01:09:10+00:00,37.615306,-121.916685
2021-07-15 01:09:11+00:00,37.615308,-121.916683
2021-07-15 01:09:12+00:00,37.615307,-121.916681
2021-07-15 01:09:13+00:00,37.615307,-121.916681
2021-07-15 01:09:14+00:00,37.615307,-121.916682
2021-07-15 01:09:15+00:00,37.615307,-121.91668
2021-07-15 01:09:16+00:00,37.615309,-121.916682
2021-07-15 01:09:17+00:00,37.615316,-121.916686
2021-07-15 01:09:18+00:00,37.615331,-121.916695
2021-07-15 01:09:19+00:00,37.615344,-121.916702
2021-07-15 01:09:20+00:00,37.61536,-121.91671
2021-07-15 01:09:21+00:00,37.615375,-121.916717
2021-07-15 01:09:22+00:00,37.61539,-121.916721
2021-07-15 01:09:23+00:00,37.615405,-121.916724
2021-07-15 01:09:24+00:00,37.615421,-121.916728
2021-07-15 01:09:25+00:00,37.615436,-121.916731
2021-07-15 01:09:26+00:00,37.61545,-121.916735
2021-07-15 01:09:27+00:00,37.615463,-121.916738
2021-07-15 01:09:28+00:00,37.615474,-121.916739
2021-07-15 01:09:29+00:00,37.615491,-121.916743
2021-07-15 01:09:30+00:00,37.615506,-121.916746
2021-07-15 01:09:31+00:00,37.615522,-121.916743
2021-07-15 01:09:32+00:00,37.615534,-121.916746
2021-07-15 01:09:33+00:00,37.615545,-121.916742
2021-07-15 01:09:34+00:00,37.615557,-121.91674
2021-07-15 01:09:35+00:00,37.61557,-121.916739
2021-07-15 01:09:36+00:00,37.615583,-121.916737
2021-07-15 01:09:37+00:00,37.615595,-121.91674
2021-07-15 01:09:38+00:00,37.615609,-121.916741
2021-07-15 01:09:39+00:00,37.615624,-121.916741
2021-07-15 01:09:40+00:00,37.615639,-121.91674
2021-07-15 01:09:41+00:00,37.615651,-121.916738
2021-07-15 01:09:42+00:00,37.615662,-121.916732
2021-07-15 01:09:43+00:00,37.615671,-121.916726
2021-07-15 01:09:44+00:00,37.615681,-121.916724
2021-07-15 01:09:45+00:00,37.615691,-121.916721
2021-07-15 01:09:46+00:00,37.615699,-121.916717
2021-07-15 01:09:47+00:00,37.615707,-121.916713
2021-07-15 01:09:48+00:00,37.615716,-121.916711
2021-07-15 01:09:49+00:00,37.615728,-121.916708
2021-07-15 01:09:50+00:00,37.615741,-121.916705
2021-07-15 01:09:51+00:00,37.615751,-121.916703
2021-07-15 01:09:52+00:00,37.615761,-121.916703
2021-07-15 01:09:53+00:00,37.61577,-121.916699
2021-07-15 01:09:54+00:00,37.615779,-121.916696
2021-07-15 01:09:55+00:00,37.615788,-121.916693
2021-07-15 01:09:56+00:00,37.615801,-121.916686
2021-07-15 01:09:57+00:00,37.615816,-121.916679
2021-07-15 01:09:58+00:00,37.615829,-121.916677
2021-07-15 01:09:59+00:00,37.615838,-121.916675
2021-07-15 01:10:00+00:00,37.615851,-121.916673
2021-07-15 01:10:01+00:00,37.615862,-121.916669
2021-07-15 01:10:02+00:00,37.615871,-121.916661
2021-07-15 01:10:03+00:00,37.61588,-121.916652
2021-07-15 01:10:04+00:00,37.615889,-121.916645
2021-07-15 01:10:05+00:00,37.6159,-121.916641
2021-07-15 01:10:06+00:00,37.61591,-121.916639
2021-07-15 01:10:07+00:00,37.615918,-121.916635
2021-07-15 01:10:08+00:00,37.615921,-121.916631
2021-07-15 01:10:09+00:00,37.615924,-121.916629
2021-07-15 01:10:10+00:00,37.61594,-121.916623
2021-07-15 01:10:11+00:00,37.615957,-121.916626
2021-07-15 01:10:12+00:00,37.615971,-121.916625
2021-07-15 01:10:13+00:00,37.615978,-121.916622
2021-07-15 01:10:14+00:00,37.61599,-121.91662
2021-07-15 01:10:15+00:00,37.616006,-121.916616
2021-07-15 01:10:16+00:00,37.616018,-121.91661
2021-07-15 01:10:17+00:00,37.616031,-121.916606
2021-07-15 01:10:18+00:00,37.616041,-121.916598
2021-07-15 01:10:19+00:00,37.616051,-121.916588
2021-07-15 01:10:20+00:00,37.616064,-121.916583
2021-07-15 01:10:21+00:00,37.616076,-121.916581
2021-07-15 01:10:22+00:00,37.616088,-121.916575
2021-07-15 01:10:23+00:00,37.6161,-121.916569
2021-07-15 01:10:24+00:00,37.616114,-121.916564
2021-07-15 01:10:25+00:00,37.616128,-121.916559
2021-07-15 01:10:26+00:00,37.616138,-121.916553
2021-07-15 01:10:27+00:00,37.616153,-121.916554
2021-07-15 01:10:28+00:00,37.616166,-121.916553
2021-07-15 01:10:29+00:00,37.616178,-121.916551
2021-07-15 01:10:30+00:00,37.616188,-121.916549
2021-07-15 01:10:31+00:00,37.616199,-121.916548
2021-07-15 01:10:32+00:00,37.61621,-121.916549
2021-07-15 01:10:33+00:00,37.616219,-121.916554
2021-07-15 01:10:34+00:00,37.616229,-121.916559
2021-07-15 01:10:35+00:00,37.616241,-121.916564
2021-07-15 01:10:36+00:00,37.616252,-121.916564
2021-07-15 01:10:37+00:00,37.616264,-121.916558
2021-07-15 01:10:38+00:00,37.616275,-121.916552
2021-07-15 01:10:39+00:00,37.616281,-121.916552
2021-07-15 01:10:40+00:00,37.616286,-121.916547
2021-07-15 01:10:41+00:00,37.616287,-121.916546
2021-07-15 01:10:42+00:00,37.616289,-121.916542
2021-07-15 01:10:43+00:00,37.616291,-121.91654
2021-07-15 01:10:44+00:00,37.616292,-121.916538
2021-07-15 01:10:45+00:00,37.616292,-121.916537
